# Constructed from biom file
#OTU ID	A_M05_05_F	A_M05_05_S	A_M06_05_F	A_M06_05_S	A_M10_03_S	A_M11_03_F	A_M11_05_F	A_M11_05_S	A_M12_03_F	A_M12_05_F	A_M12_05_S	A_M13_03_F	A_M14_03_S	A_M15_03_S	A_M17_03_S	A_M18_03_F	A_M19_03_F	A_M19_05_F	A_M19_05_S	A_M20_05_F	A_M20_05_S	A_M21_05_F	A_M21_05_S	A_M22_03_F	A_M23_03_S	A_M24_03_S	A_M36_03_S	A_M37_03_F	A_M38_03_F	A_M39_03_F	A_M40_03_S	A_M41_03_S	taxonomy
ea162d18a007a1b456f69cca79ccfdc4	11.0	64.0	4.0	0.0	471.0	150.0	0.0	0.0	154.0	0.0	0.0	192.0	140.0	178.0	0.0	0.0	0.0	9.0	38.0	37.0	47.0	6.0	28.0	0.0	0.0	0.0	389.0	66.0	187.0	456.0	297.0	53.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; Chaetoceros_cinctus
c54adc71ea636cacbcb5ebd8a735aabb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	2697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria
22cc350741fa7c28226903197934f76d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	768.0	1850.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	25.0	113.0	0.0	0.0	150.0	0.0	0.0	Eukaryota; TSAR; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Astrosphaeridae; Cladococcus; Cladococcus_scoparius
6b9940b9b276a35ca0a0226438790f8c	0.0	71.0	13.0	64.0	39.0	7.0	14.0	304.0	15.0	63.0	1041.0	10.0	62.0	61.0	257.0	16.0	69.0	0.0	28.0	0.0	0.0	0.0	33.0	71.0	172.0	161.0	64.0	0.0	19.0	14.0	105.0	173.0	Eukaryota; Haptista; Haptophyta; Haptophyta_X; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_sp.
50754786c773494e40fd9264895387d2	0.0	0.0	0.0	0.0	0.0	320.0	188.0	24.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	283.0	367.0	809.0	150.0	149.0	617.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
8404fc813c953848a33653d6ccc54e0f	0.0	45.0	7.0	19.0	73.0	21.0	43.0	370.0	78.0	0.0	35.0	65.0	48.0	73.0	23.0	0.0	0.0	68.0	484.0	43.0	435.0	35.0	579.0	0.0	17.0	19.0	84.0	28.0	26.0	67.0	79.0	46.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_H; Stephanoecidae_Group_H_X; Stephanoecidae_Group_H_X_sp.
241ea86db5f96bd775b7c59758f9e766	48.0	133.0	97.0	96.0	12.0	31.0	58.0	259.0	42.0	16.0	89.0	25.0	49.0	17.0	112.0	76.0	206.0	0.0	0.0	73.0	282.0	0.0	65.0	181.0	308.0	293.0	36.0	39.0	90.0	34.0	29.0	101.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-III; Dino-Group-III_X; Dino-Group-III_XX; Dino-Group-III_XX_sp.
ca27986bc2340fda5ab11d626c35bafb	89.0	59.0	177.0	55.0	0.0	59.0	0.0	56.0	0.0	226.0	127.0	56.0	54.0	52.0	79.0	52.0	89.0	0.0	0.0	0.0	188.0	0.0	66.0	116.0	194.0	120.0	54.0	111.0	132.0	110.0	0.0	557.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
2393a2139644b54c9f4b4e50791dc4f1	294.0	237.0	94.0	116.0	43.0	14.0	103.0	89.0	17.0	0.0	0.0	9.0	32.0	0.0	73.0	151.0	118.0	73.0	170.0	225.0	402.0	58.0	211.0	65.0	50.0	43.0	19.0	23.0	43.0	17.0	31.0	42.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae
c526d1b5e7a08cb1472e57ef8265dd38	73.0	0.0	78.0	93.0	97.0	0.0	0.0	0.0	82.0	150.0	122.0	131.0	83.0	0.0	226.0	237.0	316.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	172.0	276.0	110.0	79.0	72.0	90.0	107.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Oithona; Oithona_similis
8de6da6072d6cf4dded75fd2d67ef826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	227.0	0.0	0.0	0.0	2224.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Owenia; Owenia_fusiformis
4028ffcbba7b5c82e2391621f5b8ed29	0.0	0.0	0.0	0.0	0.0	0.0	77.0	1172.0	0.0	99.0	1310.0	0.0	0.0	0.0	20.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	29.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Haptista; Haptophyta; Haptophyta_X; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis_globosa
e72b861773f9978e8e8435761eae00eb	0.0	0.0	0.0	0.0	15.0	0.0	0.0	136.0	0.0	1273.0	1096.0	0.0	0.0	0.0	15.0	0.0	49.0	0.0	0.0	0.0	0.0	26.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	36.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Strobilidiidae; Pelagostrobilidium; Pelagostrobilidium_sp.
9015759a25c8c317ba7dde9cf74c0c3f	180.0	74.0	415.0	248.0	64.0	67.0	137.0	45.0	18.0	70.0	61.0	18.0	49.0	36.0	36.0	70.0	42.0	139.0	89.0	32.0	25.0	129.0	106.0	35.0	45.0	38.0	33.0	86.0	43.0	87.0	21.0	168.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
9f81c82da76de9449b2c6ab306fe79c2	32.0	241.0	55.0	180.0	55.0	47.0	30.0	205.0	35.0	26.0	188.0	17.0	65.0	54.0	205.0	49.0	124.0	0.0	6.0	16.0	152.0	0.0	11.0	95.0	239.0	227.0	62.0	35.0	28.0	16.0	70.0	128.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae; Pleurasiga; Pleurasiga_minima
8cd36191aa11d07f2def7709e9f1fb3a	0.0	5.0	0.0	0.0	0.0	18.0	34.0	51.0	85.0	31.0	244.0	0.0	0.0	0.0	11.0	807.0	422.0	34.0	27.0	107.0	71.0	43.0	79.0	81.0	279.0	186.0	0.0	0.0	0.0	8.0	0.0	69.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida-Tintinnina
75be5e5d49ea8d452a3f736b77b6dafa	0.0	17.0	0.0	15.0	84.0	18.0	0.0	11.0	14.0	21.0	137.0	7.0	44.0	101.0	465.0	79.0	161.0	5.0	15.0	0.0	0.0	0.0	8.0	150.0	327.0	266.0	131.0	14.0	41.0	34.0	187.0	334.0	Eukaryota; TSAR; Stramenopiles; Gyrista; MOCH-2; MOCH-2_X; MOCH-2_XX; MOCH-2_XXX; MOCH-2_XXX_sp.
79b953b8d5b608fc13cf08fcc32906f0	69.0	0.0	0.0	91.0	111.0	0.0	0.0	0.0	0.0	174.0	119.0	141.0	63.0	0.0	221.0	195.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	272.0	189.0	219.0	84.0	82.0	69.0	101.0	101.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Oithona; Oithona_similis
7bb4adf74be84502be6c0ee114f2c6c8	0.0	0.0	0.0	0.0	104.0	1437.0	0.0	0.0	246.0	0.0	0.0	345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	80.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora
776ffd880d443dad8e6ca46c42c8b697	0.0	43.0	9.0	51.0	91.0	20.0	6.0	30.0	18.0	0.0	74.0	25.0	92.0	85.0	421.0	58.0	88.0	29.0	0.0	5.0	59.0	0.0	0.0	82.0	480.0	368.0	91.0	10.0	0.0	0.0	110.0	176.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Pelagophyceae; Pelagomonadales; Pelagomonadales_clade_B; Pelagomonadales_clade_B1; Pelagomonadales_clade_B1_sp.
0fcacc1c697b5bd6497b3834e3e9fe1a	386.0	270.0	300.0	212.0	0.0	24.0	270.0	89.0	62.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	40.0	91.0	116.0	116.0	56.0	279.0	35.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	73.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
b7d2a76927296c020d64d061e882d347	104.0	244.0	328.0	355.0	25.0	0.0	26.0	15.0	31.0	22.0	25.0	59.0	30.0	18.0	8.0	0.0	45.0	72.0	163.0	28.0	0.0	14.0	468.0	12.0	17.0	23.0	43.0	22.0	76.0	18.0	50.0	110.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
1297bdae6f80ca4ace25e655e201c574	0.0	0.0	0.0	0.0	247.0	122.0	0.0	0.0	192.0	0.0	0.0	260.0	337.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	80.0	87.0	154.0	232.0	181.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Eupodiscales; Odontellaceae; Odontella
d8340ae3267d4c02cc8a0fc88bb97dac	88.0	0.0	0.0	113.0	96.0	23.0	0.0	0.0	0.0	0.0	0.0	153.0	87.0	80.0	242.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.0	163.0	391.0	77.0	0.0	0.0	0.0	76.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Oithona; Oithona_similis
bd2db49aeb0921ebe398a70f119152e2	35.0	459.0	101.0	462.0	19.0	0.0	0.0	108.0	0.0	16.0	149.0	0.0	18.0	10.0	151.0	37.0	66.0	3.0	49.0	0.0	140.0	7.0	101.0	52.0	145.0	151.0	22.0	0.0	0.0	0.0	23.0	41.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.
19c114a0feec9c7748cb6a8b90a9289f	46.0	87.0	42.0	51.0	25.0	54.0	27.0	44.0	53.0	71.0	46.0	91.0	26.0	25.0	176.0	56.0	136.0	0.0	28.0	0.0	0.0	0.0	46.0	157.0	367.0	169.0	62.0	178.0	111.0	67.0	35.0	85.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
527eaf327199ba487b2b0ee14ad72f85	273.0	687.0	275.0	564.0	31.0	13.0	0.0	23.0	7.0	0.0	0.0	0.0	7.0	0.0	31.0	9.0	17.0	0.0	0.0	31.0	208.0	0.0	0.0	12.0	50.0	27.0	17.0	13.0	9.0	0.0	14.0	17.0	Eukaryota; TSAR; Telonemia; Telonemia_X; Telonemia_XX; Telonemia_XXX; Telonemia-Group-2; Telonemia-Group-2_X; Telonemia-Group-2_X_sp.
2b1aa998b545d0496935344744d36e0c	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	80.0	26.0	0.0	0.0	0.0	99.0	48.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	484.0	1075.0	190.0	0.0	0.0	0.0	0.0	194.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida
29aa2e85086b4615c7d64676f10330d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	684.0	262.0	350.0	148.0	708.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage
495fdc14440855022258d163fd3e110e	9.0	157.0	23.0	151.0	38.0	0.0	9.0	150.0	7.0	56.0	514.0	8.0	26.0	25.0	230.0	32.0	69.0	4.0	26.0	5.0	28.0	0.0	34.0	68.0	178.0	206.0	48.0	9.0	13.0	10.0	37.0	84.0	Eukaryota; Haptista; Centroplasthelida; Centroplasthelida_X; Pterocystida; Pterocystida_X; Pterocystida_XX; Pterocystida_XXX; Pterocystida_XXX_sp.
072377448e73a72c80817a1d3a421346	0.0	0.0	0.0	0.0	0.0	0.0	244.0	1998.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-II; Dino-Group-II-Clade-10-and-11; Dino-Group-II-Clade-10-and-11_X; Dino-Group-II-Clade-10-and-11_X_sp.
7e94b5fdd0f89801ff40e246a3dd5afd	0.0	15.0	15.0	14.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	829.0	83.0	256.0	156.0	600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Filosa-Thecofilosea_XX; Filosa-Thecofilosea_XXX; Filosa-Thecofilosea_XXX_sp.
73f13b5b7a98cec9cf3eaa4d497bbdfc	63.0	62.0	53.0	91.0	0.0	47.0	0.0	52.0	64.0	18.0	22.0	22.0	19.0	21.0	51.0	137.0	134.0	61.0	142.0	118.0	96.0	27.0	218.0	86.0	84.0	85.0	28.0	143.0	71.0	44.0	12.0	112.0	Eukaryota; TSAR; Alveolata; Ciliophora; CONThreeP; CONThreeP_X; Discotrichidae
8f74305a8a0e92e2feec847cc1cc30f4	67.0	99.0	128.0	79.0	3.0	7.0	0.0	2.0	13.0	10.0	0.0	0.0	4.0	0.0	327.0	307.0	267.0	12.0	6.0	6.0	12.0	13.0	10.0	242.0	220.0	282.0	14.0	16.0	3.0	15.0	2.0	8.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Coscinodiscophyceae; Stellarimales; Stellarimaceae; Stellarima; Stellarima_microtrias
0d23fa6d6f725d1dcb7ba54a9c96c529	0.0	0.0	0.0	0.0	234.0	40.0	0.0	0.0	96.0	0.0	0.0	123.0	125.0	109.0	0.0	0.0	0.0	71.0	246.0	30.0	0.0	13.0	167.0	0.0	0.0	0.0	534.0	104.0	0.0	70.0	207.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Amphidiniopsidaceae; Islandinium; Islandinium_tricingulatum
d0db3b308857569d411181494814c9af	9.0	188.0	24.0	132.0	51.0	25.0	17.0	259.0	28.0	9.0	145.0	14.0	77.0	44.0	113.0	21.0	38.0	12.0	88.0	19.0	151.0	0.0	147.0	29.0	98.0	96.0	68.0	9.0	31.0	13.0	66.0	132.0	Eukaryota; Archaeplastida; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXXX; Picozoa_XXXXX_sp.
d4305cac43a09253463a6070512ae75f	14.0	199.0	25.0	166.0	14.0	4.0	5.0	254.0	0.0	12.0	233.0	0.0	28.0	18.0	190.0	18.0	32.0	5.0	49.0	4.0	163.0	0.0	110.0	43.0	216.0	189.0	18.0	5.0	0.0	6.0	34.0	66.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Gyrista_X; Gyrista_XX; MAST-1; MAST-1B; MAST-1B_sp.
869e3d42899975889d0c5f32727b0340	0.0	178.0	0.0	94.0	91.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	76.0	39.0	518.0	101.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	223.0	246.0	91.0	0.0	0.0	25.0	55.0	89.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Bacillariophyceae; Bacillariales; Bacillariaceae; Fragilariopsis; Fragilariopsis_sp.
8ef59802be3614577c9879a4a13be59b	0.0	0.0	0.0	0.0	0.0	0.0	71.0	123.0	28.0	0.0	0.0	0.0	0.0	0.0	413.0	239.0	105.0	0.0	0.0	0.0	123.0	0.0	0.0	298.0	170.0	333.0	0.0	0.0	0.0	0.0	0.0	187.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Dinophyceae_XXX; Dinophyceae_XXX_sp.
5ebace5927f43861f4f587230900a338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	599.0	144.0	49.0	224.0	658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gymnodinium
b8684cb4ba8d6d426d57b9dad03333a7	0.0	0.0	0.0	0.0	0.0	0.0	116.0	270.0	0.0	1087.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Prorocentrales; Prorocentraceae; Prorocentrum
edc99ba79865ea5f2e7d93f23272c602	120.0	39.0	20.0	0.0	156.0	17.0	129.0	20.0	48.0	0.0	0.0	21.0	97.0	30.0	260.0	122.0	76.0	22.0	75.0	47.0	18.0	44.0	33.0	160.0	79.0	94.0	202.0	17.0	0.0	0.0	57.0	50.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Protoperidiniaceae; Protoperidinium; Protoperidinium_sp.
28a42da4e8e210e03d5b0cf712bdcecf	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	53.0	262.0	331.0	847.0	71.0	315.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	46.0	0.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa-lineage_X; Protaspa-lineage_X_sp.
683bd1a7d6113c70a4b518e74dc1f6ee	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	62.0	80.0	0.0	0.0	0.0	222.0	80.0	375.0	0.0	0.0	0.0	88.0	0.0	55.0	282.0	256.0	177.0	132.0	0.0	0.0	36.0	105.0	47.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales
9b8a6d5ff2fa11550352de69e239dae9	44.0	253.0	256.0	321.0	0.0	0.0	12.0	12.0	7.0	170.0	67.0	20.0	0.0	8.0	29.0	13.0	10.0	11.0	86.0	0.0	19.0	0.0	139.0	28.0	268.0	127.0	37.0	10.0	0.0	8.0	81.0	5.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
66ebea9d414af3a3dceabff79bfa16c5	0.0	0.0	0.0	0.0	0.0	0.0	60.0	1068.0	0.0	92.0	208.0	0.0	0.0	0.0	33.0	21.0	49.0	0.0	0.0	0.0	12.0	0.0	0.0	28.0	198.0	236.0	0.0	6.0	0.0	0.0	0.0	15.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-II; Dino-Group-II-Clade-29; Dino-Group-II-Clade-29_X; Dino-Group-II-Clade-29_X_sp.
748f69a4050757bd01116b3354b72456	31.0	319.0	66.0	328.0	24.0	6.0	5.0	94.0	12.0	8.0	81.0	7.0	40.0	9.0	83.0	21.0	58.0	0.0	33.0	15.0	162.0	0.0	67.0	46.0	102.0	130.0	41.0	14.0	16.0	15.0	32.0	98.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.
4f96614bfcccb4895ad4131a4e58a3f8	0.0	32.0	12.0	26.0	0.0	0.0	10.0	50.0	19.0	179.0	393.0	0.0	34.0	0.0	169.0	101.0	84.0	17.0	21.0	0.0	0.0	3.0	15.0	119.0	273.0	196.0	0.0	30.0	29.0	50.0	22.0	66.0	Unassigned
1606f3976051b1c8861f06b7c1f7cc86	10.0	169.0	38.0	254.0	92.0	7.0	0.0	25.0	5.0	25.0	436.0	17.0	30.0	60.0	81.0	12.0	25.0	0.0	39.0	0.0	0.0	0.0	22.0	23.0	51.0	72.0	89.0	6.0	31.0	24.0	134.0	172.0	Eukaryota; TSAR; Telonemia; Telonemia_X; Telonemia_XX; Telonemia_XXX; Telonemia-Group-2; Telonema-Group-2; Telonema_antarcticum
b458b23d90dd84eef176a1537b9b7748	8.0	88.0	13.0	69.0	31.0	19.0	5.0	20.0	26.0	4.0	25.0	0.0	22.0	9.0	299.0	47.0	154.0	0.0	5.0	7.0	79.0	0.0	10.0	134.0	315.0	297.0	21.0	16.0	39.0	10.0	33.0	124.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae; Pleurasiga; Pleurasiga_reynoldsii
6ad38285a706f3767852122d2105dc7d	0.0	0.0	0.0	0.0	0.0	0.0	54.0	251.0	2.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	488.0	216.0	190.0	159.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
0e49c5fc8b32e944c27de7cf3d988a58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1132.0	293.0	92.0	0.0	279.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Protoperidiniaceae; Protoperidinium; Protoperidinium_denticulatum
1c9435eb3d66092913e75e6329508b08	0.0	0.0	0.0	0.0	0.0	0.0	110.0	57.0	0.0	0.0	0.0	0.0	33.0	0.0	122.0	115.0	149.0	0.0	22.0	392.0	99.0	0.0	45.0	142.0	232.0	225.0	0.0	57.0	37.0	0.0	0.0	56.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Strombidiidae; Strombidiidae_X; Strombidiidae_X_sp.
969e7bdb8d81e205721cf56f1c189f9a	0.0	33.0	8.0	17.0	21.0	0.0	38.0	514.0	7.0	54.0	688.0	0.0	30.0	22.0	31.0	0.0	22.0	0.0	0.0	0.0	18.0	0.0	0.0	12.0	55.0	90.0	20.0	0.0	43.0	20.0	37.0	73.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-1; Dino-Group-I-Clade-1_X; Dino-Group-I-Clade-1_X_sp.
6db93d9f13c2d9d9f6e5317bd3b378c5	0.0	13.0	0.0	8.0	10.0	0.0	0.0	72.0	0.0	45.0	696.0	0.0	10.0	13.0	228.0	24.0	70.0	3.0	4.0	0.0	0.0	6.0	0.0	77.0	231.0	203.0	18.0	0.0	10.0	3.0	16.0	68.0	Eukaryota; TSAR; Telonemia; Telonemia_X; Telonemia_XX; Telonemia_XXX; Telonemia-Group-2; Telonemia-Group-2_X; Telonemia-Group-2_X_sp.
d34b928b343f46a14170e0797efd1110	0.0	0.0	0.0	11.0	75.0	11.0	0.0	26.0	11.0	0.0	53.0	15.0	89.0	72.0	344.0	20.0	63.0	6.0	23.0	0.0	0.0	0.0	8.0	53.0	331.0	254.0	77.0	6.0	12.0	16.0	95.0	136.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas; Pelagomonas_calceolata
228f5e7a1335cabbace765b603e742d6	148.0	33.0	42.0	16.0	29.0	75.0	56.0	0.0	103.0	0.0	0.0	133.0	26.0	32.0	29.0	36.0	40.0	61.0	90.0	0.0	11.0	127.0	67.0	36.0	25.0	36.0	16.0	78.0	279.0	67.0	15.0	66.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Protoperidiniaceae; Protoperidinium; Protoperidinium_thulesense
c999e818053caa9ee3494c3867eac66a	0.0	8.0	0.0	8.0	105.0	28.0	0.0	0.0	39.0	0.0	0.0	40.0	82.0	77.0	34.0	25.0	0.0	74.0	336.0	19.0	33.0	20.0	364.0	30.0	48.0	56.0	95.0	15.0	11.0	41.0	92.0	91.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Filosa-Imbricatea_XX; Quadricilia; Quadricilia_rotundata
7e54b56525a346e5275c4b9e41f7ecf4	0.0	0.0	0.0	0.0	47.0	39.0	0.0	0.0	0.0	277.0	173.0	0.0	0.0	0.0	0.0	266.0	55.0	118.0	54.0	0.0	0.0	0.0	0.0	201.0	78.0	0.0	0.0	157.0	24.0	269.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX; Mesodinium
ea26a96c97036b57304bfbffacc07e78	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	897.0	0.0	0.0	47.0	26.0	0.0	0.0	337.0	48.0	106.0	0.0	0.0	54.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Strombidiidae; Strombidiidae_X; Strombidiidae_X_sp.
652b74615e65808fe81593272e62c4ca	23.0	81.0	0.0	0.0	0.0	0.0	27.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	21.0	103.0	0.0	0.0	51.0	476.0	0.0	6.0	38.0	241.0	343.0	0.0	35.0	0.0	11.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-II; Dino-Group-II-Clade-7; Dino-Group-II-Clade-7_X; Dino-Group-II-Clade-7_X_sp.
002716be22fb90487b98230aaa02776c	56.0	0.0	333.0	0.0	0.0	0.0	35.0	0.0	200.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	46.0	0.0	0.0	0.0	95.0	0.0	86.0	0.0	0.0	0.0	0.0	770.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Triconia; Triconia_borealis
